team,barstool_1_odds,betclic_1_odds,betfair_1_odds,betfred_1_odds,betmgm_1_odds,betonlineag_1_odds,betrivers_1_odds,betus_1_odds,betway_1_odds,bovada_1_odds,casumo_1_odds,circasports_1_odds,coral_1_odds,draftkings_1_odds,fanduel_1_odds,foxbet_1_odds,gtbets_1_odds,ladbrokes_1_odds,lowvig_1_odds,marathonbet_1_odds,matchbook_1_odds,mrgreen_1_odds,mybookieag_1_odds,nordicbet_1_odds,onexbet_1_odds,paddypower_1_odds,pinnacle_1_odds,pointsbetus_1_odds,sport888_1_odds,sugarhouse_1_odds,superbook_1_odds,twinspires_1_odds,unibet_1_odds,unibet_eu_1_odds,unibet_uk_1_odds,unibet_us_1_odds,williamhill_1_odds,williamhill_us_1_odds,wynnbet_1_odds,game_id,time_pulled,home_team,away_team,number_of_game_today,day_of_week,away_team_league,away_team_game_number,home_team_league,home_team_game_number,day_night,park_id,winning_team,minutes_since_commence,snapshot_time_taken,hour_of_start,target,home_away,opponent,this_team_league,opponent_league,this_team_game_of_season,opponent_game_of_season,highest_bettable_odds,average_market_odds,ev,result,date,daily_result,cumulative_result,total_p_l,total_ev_per_bet,total_precision,best_day_prof,worst_day_prof,total_bets_placed,return_on_money,sportsbook(s)_used
Los Angeles Dodgers,3.65,3.6,1.53,0.0,3.4,0.0,0.0,0.0,0.0,3.2,3.9,4.09,0.0,3.75,3.7,3.3,0.0,0.0,0.0,0.0,0.0,3.6,3.15,3.5,0.0,3.7,3.34,1.0,0.0,3.9,0.0,3.9,0.0,3.9,3.9,3.65,1.87,0.0,0.0,ec78a93246b2ab71c6bbae68add91805,2023-05-07 16:55:00,San Diego Padres,Los Angeles Dodgers,0,Sun,NL,35.0,NL,35.0,D,SAN02,Los Angeles Dodgers,45.0,2023-05-07 16:55:00,16,1,0,San Diego Padres,NL,NL,35.0,35.0,3.75,3.3600000000000008,11.607142857142833,275.0,2023-05-07,585.0,1329.0,1580.0,17.752808988764045,0.30337078651685395,720.0,-300.0,89.0,17.8,['Draftkings']
Los Angeles Dodgers,4.0,3.95,1.53,0.0,3.0,0.0,0.0,0.0,0.0,3.75,4.0,3.78,0.0,4.1,3.6,3.3,0.0,0.0,0.0,0.0,0.0,3.9,2.4,3.5,0.0,3.7,2.82,1.0,0.0,4.0,0.0,4.0,0.0,4.0,3.95,4.0,0.0,0.0,0.0,ec78a93246b2ab71c6bbae68add91805,2023-05-07 18:05:00,San Diego Padres,Los Angeles Dodgers,0,Sun,NL,35.0,NL,35.0,D,SAN02,Los Angeles Dodgers,115.0,2023-05-07 18:05:00,16,1,0,San Diego Padres,NL,NL,35.0,35.0,4.1,3.4718181818181817,18.093741817229613,310.0,2023-05-07,585.0,1639.0,1580.0,17.752808988764045,0.30337078651685395,720.0,-300.0,89.0,17.8,['Draftkings']
Houston Astros,2.1,2.3,1.72,0.0,2.2,0.0,0.0,0.0,0.0,2.25,2.1,1.58,0.0,2.25,2.08,1.72,0.0,0.0,0.0,0.0,1.59,2.0,2.05,2.18,0.0,2.15,1.86,2.25,0.0,2.02,0.0,2.08,0.0,2.08,2.02,2.04,0.0,0.0,0.0,a59ae8d9381955c4145adb64334e05a9,2023-05-08 20:10:00,Los Angeles Angels,Houston Astros,0,Mon,AL,35.0,AL,36.0,N,ANA01,Los Angeles Angels,92.0,2023-05-08 20:10:00,18,0,0,Los Angeles Angels,AL,AL,35.0,36.0,2.25,2.037826086956521,10.411777256240676,-100.0,2023-05-08,-100.0,1539.0,1580.0,17.752808988764045,0.30337078651685395,720.0,-300.0,89.0,17.8,['Draftkings']
Kansas City Royals,8.0,6.5,7.0,6.5,8.2,8.0,7.5,4.7,7.5,7.5,7.5,6.75,6.75,7.5,6.75,7.5,5.25,5.75,6.4,6.5,2.24,7.46,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a061bb3aa6e977ea1d229308fe7cbf90,2023-05-09 20:20:00,Kansas City Royals,Chicago White Sox,0,Tue,AL,37.0,AL,37.0,N,KAN06,Chicago White Sox,100.0,2023-05-09 20:20:00,18,0,1,Chicago White Sox,AL,AL,37.0,37.0,7.5,6.735416666666668,11.35168574079799,-100.0,2023-05-09,-100.0,1439.0,1580.0,17.752808988764045,0.30337078651685395,720.0,-300.0,89.0,17.8,['Draftkings']
Chicago White Sox,5.9,6.0,5.0,4.7,4.5,4.7,5.3,4.48,4.75,3.05,4.3,5.1,4.8,5.1,4.9,5.1,5.1,5.1,4.75,1.02,1.64,4.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8927ee3da98a5498ac0c3cd90a8f9743,2023-05-10 17:40:00,Kansas City Royals,Chicago White Sox,0,Wed,AL,38.0,AL,38.0,N,KAN06,Kansas City Royals,60.0,2023-05-10 17:40:00,16,0,0,Kansas City Royals,AL,AL,38.0,38.0,5.1,4.553043478260868,12.012987012987026,-100.0,2023-05-10,-100.0,1339.0,1580.0,17.752808988764045,0.30337078651685395,720.0,-300.0,89.0,17.8,['Draftkings']
Toronto Blue Jays,2.95,3.0,3.15,2.88,3.2,3.1,3.25,3.3,3.0,1.76,2.88,3.3,3.4,3.4,3.4,3.25,3.4,3.4,3.3,2.9,2.95,3.18,1.8,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9e0e147f72c46c7b016507b5711ebb0a,2023-05-13 13:00:00,Toronto Blue Jays,Atlanta Braves,0,Sat,NL,40.0,AL,39.0,D,TOR02,Toronto Blue Jays,53.0,2023-05-13 13:00:00,12,1,1,Atlanta Braves,AL,NL,39.0,40.0,3.4,3.002,13.257828114590282,240.0,2023-05-13,140.0,1579.0,1580.0,17.752808988764045,0.30337078651685395,720.0,-300.0,89.0,17.8,"['Draftkings', 'Fanduel']"
New York Mets,2.75,1.7,3.0,1.69,1.65,1.69,2.8,2.74,2.8,2.75,1.68,2.25,1.65,1.7,2.75,2.65,2.75,2.75,2.7,1.68,2.7,2.75,2.75,1.7,1.67,2.6,1.85,2.7,2.85,1.7,1.73,1.69,2.65,2.02,0.0,0.0,0.0,0.0,0.0,d8016306587bb5a0e9bfb0e29107a8ef,2023-05-13 13:15:00,Washington Nationals,New York Mets,0,Sat,NL,41.0,NL,39.0,D,WAS11,Washington Nationals,10.0,2023-05-13 13:15:00,13,0,0,Washington Nationals,NL,NL,41.0,39.0,2.75,2.2925714285714287,19.95264207377865,-100.0,2023-05-13,140.0,1479.0,1580.0,17.752808988764045,0.30337078651685395,720.0,-300.0,89.0,17.8,['Fanduel']
St. Louis Cardinals,1.91,2.0,2.45,1.97,1.99,2.05,1.99,2.01,2.4,1.95,2.0,2.0,2.38,2.55,2.4,1.95,2.13,1.95,2.4,2.5,1.8,1.99,1.75,1.77,1.78,1.78,1.79,1.78,1.78,1.78,2.02,2.02,2.04,2.02,0.0,0.0,0.0,0.0,0.0,4584596fbb7abcf3c37efa179ce8b184,2023-05-15 16:55:00,St. Louis Cardinals,Milwaukee Brewers,0,Mon,NL,41.0,NL,42.0,N,STL10,St. Louis Cardinals,10.0,2023-05-15 16:55:00,16,1,1,Milwaukee Brewers,NL,NL,42.0,41.0,2.4,2.0422857142857147,17.515388919977596,140.0,2023-05-15,-60.0,1619.0,1580.0,17.752808988764045,0.30337078651685395,720.0,-300.0,89.0,17.8,['Fanduel']
Kansas City Royals,4.7,4.6,3.14,3.14,3.05,3.0,4.4,3.38,4.05,3.0,3.0,3.5,4.2,4.33,4.2,3.7,4.5,4.5,4.5,4.5,4.3,4.35,4.5,4.5,2.9,4.5,3.2,4.3,2.93,1.94,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463fce981a2180d05af0d81ac5b02475,2023-05-15 18:55:00,San Diego Padres,Kansas City Royals,0,Mon,AL,43.0,NL,42.0,N,SAN02,San Diego Padres,15.0,2023-05-15 18:55:00,18,0,0,San Diego Padres,AL,NL,43.0,42.0,4.33,3.832500000000001,12.981082844096534,-100.0,2023-05-15,-60.0,1519.0,1580.0,17.752808988764045,0.30337078651685395,720.0,-300.0,89.0,17.8,['Draftkings']
Chicago Cubs,3.8,4.2,3.15,2.71,3.1,2.85,2.96,2.62,3.7,2.6,4.5,1.0,3.15,4.6,4.6,4.6,3.05,4.6,4.25,3.05,2.7,1.01,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63817378f3d6dd6efd7ff23de53221e0,2023-05-15 18:40:00,Houston Astros,Chicago Cubs,0,Mon,NL,42.0,AL,41.0,N,HOU03,Houston Astros,90.0,2023-05-15 18:40:00,17,0,0,Houston Astros,NL,AL,42.0,41.0,4.6,3.3458333333333337,37.4844333748443,-100.0,2023-05-15,-60.0,1419.0,1580.0,17.752808988764045,0.30337078651685395,720.0,-300.0,89.0,17.8,"['Draftkings', 'Fanduel']"
Philadelphia Phillies,5.9,5.6,5.0,5.7,5.5,6.0,1.58,5.75,5.4,5.8,5.75,5.3,5.8,5.3,5.75,5.25,5.8,4.75,3.22,1.87,5.0,1.86,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6c27f0c8ad35ff2188bf27a0221403d9,2023-05-17 13:15:00,San Francisco Giants,Philadelphia Phillies,0,Wed,NL,43.0,NL,44.0,N,SFO03,San Francisco Giants,30.0,2023-05-17 13:15:00,12,0,0,San Francisco Giants,NL,NL,43.0,44.0,5.75,4.96375,15.839838831528596,-100.0,2023-05-17,80.0,1319.0,1580.0,17.752808988764045,0.30337078651685395,720.0,-300.0,89.0,17.8,['Fanduel']
San Francisco Giants,2.6,2.5,2.0,2.78,2.62,2.3,2.15,2.18,2.12,2.75,2.45,2.85,2.8,2.6,2.8,2.6,2.75,2.4,2.55,2.3,2.44,2.45,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6c27f0c8ad35ff2188bf27a0221403d9,2023-05-17 15:10:00,San Francisco Giants,Philadelphia Phillies,0,Wed,NL,43.0,NL,44.0,N,SFO03,San Francisco Giants,145.0,2023-05-17 15:10:00,12,1,1,Philadelphia Phillies,NL,NL,44.0,43.0,2.8,2.5204166666666663,11.092742602083,180.0,2023-05-17,80.0,1499.0,1580.0,17.752808988764045,0.30337078651685395,720.0,-300.0,89.0,17.8,['Fanduel']
Milwaukee Brewers,2.7,2.6,2.75,2.9,2.88,2.75,2.62,2.5,2.62,2.95,2.7,2.7,2.68,3.22,2.73,2.56,2.7,2.75,2.8,2.8,2.8,2.8,2.75,2.8,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200d53c059a8367f47b614ccf7167540,2023-05-19 16:05:00,Tampa Bay Rays,Milwaukee Brewers,0,Fri,NL,44.0,AL,46.0,N,STP01,Tampa Bay Rays,25.0,2023-05-19 16:05:00,15,0,0,Tampa Bay Rays,NL,AL,44.0,46.0,3.22,2.772307692307692,16.148723640399574,-100.0,2023-05-19,-100.0,1399.0,1580.0,17.752808988764045,0.30337078651685395,720.0,-300.0,89.0,17.8,['Draftkings']
San Diego Padres,5.5,5.5,6.25,5.75,6.1,6.0,4.93,4.65,5.75,6.25,5.6,6.25,6.25,5.6,6.25,6.25,5.8,5.0,6.0,4.33,2.9,5.5,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61f238a6c24d918039fa43936258e482,2023-05-20 21:25:00,San Diego Padres,Boston Red Sox,0,Sat,AL,46.0,NL,46.0,N,SAN02,Boston Red Sox,135.0,2023-05-20 21:25:00,19,0,1,Boston Red Sox,NL,AL,46.0,46.0,6.25,5.416250000000001,15.393491807062048,-100.0,2023-05-20,-300.0,1299.0,1580.0,17.752808988764045,0.30337078651685395,720.0,-300.0,89.0,17.8,['Fanduel']
Los Angeles Dodgers,5.3,6.5,5.6,6.0,6.0,6.0,5.05,5.55,4.75,3.1,6.0,6.4,5.8,6.5,6.5,5.8,6.5,6.4,5.25,5.5,5.0,6.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1c0da596ef99f4439f6502a0cd295e12,2023-05-20 17:10:00,St. Louis Cardinals,Los Angeles Dodgers,0,Sat,NL,47.0,NL,47.0,N,STL10,St. Louis Cardinals,55.0,2023-05-20 17:10:00,16,0,0,St. Louis Cardinals,NL,NL,47.0,47.0,6.5,5.645833333333333,15.129151291512926,-100.0,2023-05-20,-300.0,1199.0,1580.0,17.752808988764045,0.30337078651685395,720.0,-300.0,89.0,17.8,"['Draftkings', 'Fanduel']"
Detroit Tigers,5.0,5.25,4.9,4.5,5.4,5.5,5.5,2.88,2.85,4.5,3.64,5.12,5.1,5.6,5.6,5.6,5.2,5.6,5.25,5.6,5.0,4.85,4.6,2.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8e7bc3a287071b73f6bb6331f42ee7db,2023-05-20 14:30:00,Washington Nationals,Detroit Tigers,0,Sat,AL,44.0,NL,46.0,D,WAS11,Washington Nationals,85.0,2023-05-20 14:30:00,13,0,0,Washington Nationals,AL,NL,44.0,46.0,5.6,4.839999999999998,15.70247933884302,-100.0,2023-05-20,-300.0,1099.0,1580.0,17.752808988764045,0.30337078651685395,720.0,-300.0,89.0,17.8,"['Draftkings', 'Fanduel']"
Tampa Bay Rays,4.2,4.2,1.7,4.4,3.8,4.1,4.16,4.6,4.05,4.2,4.2,4.33,4.1,1.01,4.45,4.1,4.3,4.3,4.0,4.3,4.2,4.3,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c61135af830006ea7d0410a32a815b89,2023-05-21 12:05:00,Tampa Bay Rays,Milwaukee Brewers,0,Sun,NL,46.0,AL,48.0,D,STP01,Milwaukee Brewers,85.0,2023-05-21 12:05:00,10,0,1,Milwaukee Brewers,AL,NL,48.0,46.0,4.45,3.99375,11.424100156494504,-100.0,2023-05-21,-100.0,999.0,1580.0,17.752808988764045,0.30337078651685395,720.0,-300.0,89.0,17.8,['Fanduel']
Chicago White Sox,4.3,5.0,4.7,0.0,4.6,0.0,0.0,0.0,0.0,2.8,4.3,1.51,0.0,4.1,4.3,2.7,0.0,0.0,0.0,0.0,0.0,5.2,4.75,4.5,0.0,4.0,1.48,2.45,0.0,4.1,0.0,4.3,0.0,2.6,4.1,4.3,0.0,0.0,0.0,464a61aa4174b9bacf17eebab3adea8c,2023-05-25 16:55:00,Detroit Tigers,Chicago White Sox,0,Thu,AL,52.0,AL,49.0,N,DET05,Detroit Tigers,75.0,2023-05-25 16:55:00,15,0,0,Detroit Tigers,AL,AL,52.0,49.0,4.3,3.8359090909090905,12.09858988031759,-100.0,2023-05-25,-200.0,899.0,1580.0,17.752808988764045,0.30337078651685395,720.0,-300.0,89.0,17.8,['Fanduel']
New York Yankees,2.25,2.38,2.4,2.35,2.32,2.62,2.55,2.38,2.53,2.52,2.55,2.55,2.48,2.55,2.9,2.55,2.55,2.35,2.25,1.0,2.45,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f28c9aa826ae3ad1e7b1d7d53209fdd0,2023-05-25 17:50:00,New York Yankees,Baltimore Orioles,0,Thu,AL,50.0,AL,52.0,N,NYC21,Baltimore Orioles,102.0,2023-05-25 17:50:00,16,0,1,Baltimore Orioles,AL,AL,52.0,50.0,2.9,2.364782608695652,22.63283691855122,-100.0,2023-05-25,-200.0,799.0,1580.0,17.752808988764045,0.30337078651685395,720.0,-300.0,89.0,17.8,['Fanduel']
Pittsburgh Pirates,5.7,5.25,4.8,2.85,5.0,4.9,5.0,5.0,3.3,5.0,3.55,3.17,2.9,5.2,4.9,4.8,5.2,4.6,5.2,4.6,5.2,5.25,4.7,2.82,2.95,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0f639696a06a0034e852a36521551412,2023-05-27 13:25:00,Seattle Mariners,Pittsburgh Pirates,0,Sat,NL,51.0,AL,52.0,D,SEA03,Seattle Mariners,15.0,2023-05-27 13:25:00,13,0,0,Seattle Mariners,NL,AL,51.0,52.0,5.2,4.471851851851851,16.282921981116473,-100.0,2023-05-27,-100.0,699.0,1580.0,17.752808988764045,0.30337078651685395,720.0,-300.0,89.0,17.8,['Draftkings']
Milwaukee Brewers,1.62,1.67,2.35,2.41,2.41,1.65,1.57,2.35,2.4,1.71,1.73,1.73,2.4,2.38,2.41,2.3,2.25,2.43,2.27,1.6,1.61,1.65,1.71,1.62,2.37,2.35,1.66,2.38,1.68,1.68,1.6,1.65,1.65,1.66,1.68,2.4,0.0,0.0,0.0,a00bf06e68ecd4a898177cb74bc5b15a,2023-05-30 16:15:00,Toronto Blue Jays,Milwaukee Brewers,0,Tue,NL,54.0,AL,55.0,N,TOR02,Toronto Blue Jays,8.0,2023-05-30 16:15:00,16,0,0,Toronto Blue Jays,NL,AL,54.0,55.0,2.41,1.983783783783784,21.4850136239782,-100.0,2023-05-30,-200.0,599.0,1580.0,17.752808988764045,0.30337078651685395,720.0,-300.0,89.0,17.8,['Fanduel']
San Francisco Giants,4.6,4.1,3.63,4.6,5.0,3.6,4.4,1.69,4.0,1.01,4.6,4.4,5.0,4.9,5.0,5.25,4.5,4.6,4.9,2.57,4.5,4.5,4.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,741f5f65d675ecaae5965a3a172cebf6,2023-05-30 21:00:00,San Francisco Giants,Pittsburgh Pirates,0,Tue,NL,54.0,NL,56.0,N,SFO03,Pittsburgh Pirates,135.0,2023-05-30 21:00:00,18,0,1,Pittsburgh Pirates,NL,NL,56.0,54.0,5.0,4.194999999999999,19.189511323003583,-100.0,2023-05-30,-200.0,499.0,1580.0,17.752808988764045,0.30337078651685395,720.0,-300.0,89.0,17.8,['Fanduel']
Minnesota Twins,1.28,1.29,1.2,1.21,1.27,1.74,1.29,1.25,1.25,1.33,1.24,1.65,1.79,1.27,1.65,1.79,1.64,1.33,1.65,1.27,1.2,1.2,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bbafa5d841255aff9cee243d2b228294,2023-06-03 17:35:00,Minnesota Twins,Cleveland Guardians,0,Sat,AL,58.0,AL,59.0,N,MIN04,Cleveland Guardians,80.0,2023-06-03 17:35:00,16,0,1,Cleveland Guardians,AL,AL,59.0,58.0,1.65,1.4020833333333331,17.682020802377416,-100.0,2023-06-03,-100.0,399.0,1580.0,17.752808988764045,0.30337078651685395,720.0,-300.0,89.0,17.8,['Fanduel']
Detroit Tigers,5.4,5.0,5.3,0.0,4.6,0.0,0.0,0.0,0.0,4.4,5.4,3.7,0.0,5.3,5.1,4.5,0.0,0.0,0.0,0.0,3.55,4.9,4.75,4.9,0.0,5.0,3.46,4.5,0.0,0.0,0.0,5.4,0.0,5.4,5.0,5.4,3.25,0.0,0.0,56f790ad0d89b1da2321001b64be5498,2023-06-05 16:00:00,Philadelphia Phillies,Detroit Tigers,0,Mon,AL,59.0,NL,60.0,N,PHI13,Philadelphia Phillies,20.0,2023-06-05 16:00:00,15,0,0,Philadelphia Phillies,AL,NL,59.0,60.0,5.3,4.761304347826087,11.314035247922575,-100.0,2023-06-05,-100.0,299.0,1580.0,17.752808988764045,0.30337078651685395,720.0,-300.0,89.0,17.8,['Draftkings']
Chicago Cubs,2.62,4.95,1.42,2.7,1.47,5.5,5.0,2.88,5.12,6.0,1.0,2.6,5.0,5.0,5.0,5.0,4.7,4.6,5.0,4.75,4.4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b87d0064daa2ea32ec36c14f92348b76,2023-06-06 20:15:00,Los Angeles Angels,Chicago Cubs,0,Tue,NL,61.0,AL,62.0,N,ANA01,Los Angeles Angels,97.0,2023-06-06 20:15:00,18,0,0,Los Angeles Angels,NL,AL,61.0,62.0,5.0,4.117826086956522,21.42329215499946,-100.0,2023-06-06,-200.0,199.0,1580.0,17.752808988764045,0.30337078651685395,720.0,-300.0,89.0,17.8,"['Draftkings', 'Fanduel']"
Detroit Tigers,3.7,4.1,3.75,0.0,3.6,0.0,0.0,0.0,0.0,3.75,4.1,3.7,0.0,4.2,4.3,3.6,0.0,0.0,0.0,0.0,3.55,3.55,2.8,3.35,0.0,4.2,4.11,3.8,0.0,0.0,0.0,3.7,0.0,4.1,3.6,3.7,0.0,0.0,0.0,ed10ee30bafe8b6ff2dcbc978c703abb,2023-06-06 17:05:00,Philadelphia Phillies,Detroit Tigers,0,Tue,AL,60.0,NL,61.0,N,PHI13,Philadelphia Phillies,85.0,2023-06-06 17:05:00,15,0,0,Philadelphia Phillies,AL,NL,60.0,61.0,4.3,3.7981818181818174,13.212063188128326,-100.0,2023-06-06,-200.0,99.0,1580.0,17.752808988764045,0.30337078651685395,720.0,-300.0,89.0,17.8,['Fanduel']
Minnesota Twins,2.95,3.25,3.1,3.07,3.1,2.7,3.1,3.15,3.25,3.05,2.9,2.8,3.25,2.88,3.55,3.55,3.55,3.55,3.4,3.4,3.55,3.25,2.72,3.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,e4a0d2c34db17061fe7b719232eed45a,2023-06-07 17:00:00,Tampa Bay Rays,Minnesota Twins,0,Wed,AL,62.0,AL,64.0,N,STP01,Tampa Bay Rays,80.0,2023-06-07 17:00:00,15,0,0,Tampa Bay Rays,AL,AL,62.0,64.0,3.55,3.2099999999999995,10.591900311526487,-100.0,2023-06-07,-100.0,-1.0,1580.0,17.752808988764045,0.30337078651685395,720.0,-300.0,89.0,17.8,['Fanduel']
Houston Astros,4.0,4.0,3.6,3.7,4.1,2.44,3.9,4.25,3.85,3.95,3.9,4.1,4.1,4.1,4.6,3.75,4.1,3.6,3.8,3.95,4.33,3.85,4.1,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2ce8d7247b0eeaad1a7dad883151be61,2023-06-08 17:55:00,Toronto Blue Jays,Houston Astros,0,Thu,AL,63.0,AL,64.0,N,TOR02,Toronto Blue Jays,108.0,2023-06-08 17:55:00,16,0,0,Toronto Blue Jays,AL,AL,63.0,64.0,4.6,3.958799999999999,16.196827321410552,-100.0,2023-06-08,550.0,-101.0,1580.0,17.752808988764045,0.30337078651685395,720.0,-300.0,89.0,17.8,['Fanduel']
Baltimore Orioles,7.0,8.0,6.6,6.0,6.5,5.5,7.5,6.73,6.5,5.88,5.75,6.75,6.75,7.5,7.5,7.5,6.25,7.5,7.5,6.75,6.6,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,eb18328377e0622f018709c3ed97d9b8,2023-06-08 12:25:00,Milwaukee Brewers,Baltimore Orioles,0,Thu,AL,62.0,NL,63.0,D,MIL06,Baltimore Orioles,75.0,2023-06-08 12:25:00,11,1,0,Milwaukee Brewers,AL,NL,62.0,63.0,7.5,6.80695652173913,10.181400102197244,650.0,2023-06-08,550.0,549.0,1580.0,17.752808988764045,0.30337078651685395,720.0,-300.0,89.0,17.8,"['Draftkings', 'Fanduel']"
Minnesota Twins,2.5,2.45,2.5,2.5,2.55,2.6,2.3,2.15,2.75,2.65,2.75,2.55,2.75,2.7,2.75,2.75,2.47,2.6,2.1,1.0,2.27,1.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,980e477b0b82b801d3a0391587ec24cd,2023-06-09 18:00:00,Toronto Blue Jays,Minnesota Twins,0,Fri,AL,64.0,AL,65.0,N,TOR02,Minnesota Twins,113.0,2023-06-09 18:00:00,16,1,0,Toronto Blue Jays,AL,AL,64.0,65.0,2.75,2.44608695652174,12.424457874155683,175.0,2023-06-09,175.0,724.0,1580.0,17.752808988764045,0.30337078651685395,720.0,-300.0,89.0,17.8,['Fanduel']
Boston Red Sox,8.0,7.0,6.8,0.0,7.0,0.0,0.0,0.0,0.0,6.5,5.6,7.69,0.0,7.0,8.1,7.5,0.0,0.0,0.0,0.0,0.0,5.1,6.0,7.45,0.0,6.0,5.28,1.0,0.0,0.0,0.0,5.6,0.0,8.0,5.2,5.6,0.0,0.0,0.0,00eefca6a6daf654693780ce5a59b2ca,2023-06-10 18:45:00,New York Yankees,Boston Red Sox,0,Sat,AL,65.0,AL,66.0,N,NYC21,New York Yankees,130.0,2023-06-10 18:45:00,16,0,0,New York Yankees,AL,AL,65.0,66.0,8.1,6.405714285714285,26.44959857270296,-100.0,2023-06-10,-100.0,624.0,1580.0,17.752808988764045,0.30337078651685395,720.0,-300.0,89.0,17.8,['Fanduel']
Los Angeles Angels,2.5,2.45,2.55,2.3,2.56,2.62,2.63,2.37,2.6,2.5,2.55,2.4,2.55,2.7,2.6,2.55,2.15,2.0,2.3,2.6,2.28,2.7,2.3,2.35,2.29,2.4,2.3,2.05,2.4,2.4,2.65,2.68,2.43,0.0,0.0,0.0,0.0,0.0,0.0,8a37dedb3f0bc13c2a9012238fa16a8b,2023-06-12 17:15:00,Texas Rangers,Los Angeles Angels,0,Mon,AL,68.0,AL,65.0,N,ARL03,Los Angeles Angels,10.0,2023-06-12 17:15:00,17,1,0,Texas Rangers,AL,AL,68.0,65.0,2.7,2.453235294117648,10.058745953722536,170.0,2023-06-12,170.0,794.0,1580.0,17.752808988764045,0.30337078651685395,720.0,-300.0,89.0,17.8,['Draftkings']
Miami Marlins,8.5,7.0,7.5,8.0,2.4,5.75,1.03,7.69,7.5,6.5,7.0,7.5,7.2,2.3,8.0,8.0,7.0,7.0,6.5,8.0,8.0,8.0,7.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,049af99649ef6913ffde00d552dc6d4f,2023-06-13 19:30:00,Seattle Mariners,Miami Marlins,0,Tue,NL,68.0,AL,66.0,N,SEA03,Seattle Mariners,50.0,2023-06-13 19:30:00,18,0,0,Seattle Mariners,NL,AL,68.0,66.0,8.0,6.727083333333334,18.92226695571385,-100.0,2023-06-13,-100.0,694.0,1580.0,17.752808988764045,0.30337078651685395,720.0,-300.0,89.0,17.8,['Fanduel']
San Diego Padres,3.8,4.1,4.35,4.3,3.95,4.0,3.7,4.35,4.1,3.8,4.35,4.35,1.0,4.35,4.05,3.65,2.6,3.7,3.85,4.33,3.65,3.6,3.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1bf5220825b2f9279b602cfe10323437,2023-06-15 19:55:00,San Diego Padres,Cleveland Guardians,0,Thu,AL,68.0,NL,68.0,D,SAN02,Cleveland Guardians,134.0,2023-06-15 19:55:00,17,0,1,Cleveland Guardians,NL,AL,68.0,68.0,4.35,3.8145833333333328,14.03604587657017,-100.0,2023-06-15,148.0,594.0,1580.0,17.752808988764045,0.30337078651685395,720.0,-300.0,89.0,17.8,['Draftkings']
