team,barstool_1_odds,betclic_1_odds,betfair_1_odds,betfred_1_odds,betmgm_1_odds,betonlineag_1_odds,betrivers_1_odds,betus_1_odds,betway_1_odds,bovada_1_odds,casumo_1_odds,circasports_1_odds,coral_1_odds,draftkings_1_odds,fanduel_1_odds,foxbet_1_odds,gtbets_1_odds,ladbrokes_1_odds,lowvig_1_odds,marathonbet_1_odds,matchbook_1_odds,mrgreen_1_odds,mybookieag_1_odds,nordicbet_1_odds,onexbet_1_odds,paddypower_1_odds,pinnacle_1_odds,pointsbetus_1_odds,sport888_1_odds,sugarhouse_1_odds,superbook_1_odds,twinspires_1_odds,unibet_1_odds,unibet_eu_1_odds,unibet_uk_1_odds,unibet_us_1_odds,williamhill_1_odds,williamhill_us_1_odds,wynnbet_1_odds,game_id,time_pulled,home_team,away_team,number_of_game_today,day_of_week,away_team_league,away_team_game_number,home_team_league,home_team_game_number,day_night,park_id,winning_team,minutes_since_commence,snapshot_time_taken,hour_of_start,target,home_away,opponent,this_team_league,opponent_league,this_team_game_of_season,opponent_game_of_season,highest_bettable_odds,average_market_odds,ev,result,date,daily_result,cumulative_result,total_p_l,total_ev_per_bet,total_precision,best_day_prof,worst_day_prof,total_bets_placed,return_on_money,sportsbook(s)_used
Pittsburgh Pirates,3.85,3.8,3.9,3.9,4.0,4.0,2.6,3.85,4.0,3.55,2.9,3.15,3.1,3.95,3.8,3.6,3.1,2.54,3.35,3.6,2.74,1.99,2.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5149963a810f430927f85ef7c8d21a3e,2023-05-02 17:15:00,Tampa Bay Rays,Pittsburgh Pirates,0,Tue,NL,30.0,AL,30.0,N,STP01,Tampa Bay Rays,95.0,2023-05-02 17:15:00,15,0,0,Tampa Bay Rays,NL,AL,30.0,30.0,3.95,3.414999999999999,15.666178623718906,-100.0,2023-05-02,180.0,850.0,284.0,2.21875,0.3125,550.0,-556.0,128.0,2.2,['Draftkings']
Washington Nationals,2.2,2.25,2.25,2.17,1.75,2.25,2.2,2.24,2.3,1.62,2.2,2.2,2.25,2.82,2.05,2.33,2.3,2.25,2.3,2.3,2.28,2.25,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,afdb33a9f2795ca6f59db6b02c0cdaba,2023-05-03 17:35:00,Washington Nationals,Chicago Cubs,0,Wed,NL,31.0,NL,30.0,N,WAS11,Washington Nationals,90.0,2023-05-03 17:35:00,16,1,1,Chicago Cubs,NL,NL,30.0,31.0,2.82,2.245,25.61247216035636,182.0,2023-05-03,182.0,1032.0,284.0,2.21875,0.3125,550.0,-556.0,128.0,2.2,['Draftkings']
Pittsburgh Pirates,2.3,2.25,2.6,2.7,2.92,2.8,2.4,2.72,2.75,3.3,2.65,2.9,2.9,3.3,2.8,2.9,3.35,2.9,2.8,2.75,2.74,2.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ce52ddf75854862e982eb53189f3c5c5,2023-05-04 10:30:00,Tampa Bay Rays,Pittsburgh Pirates,0,Thu,NL,32.0,AL,32.0,D,STP01,Tampa Bay Rays,20.0,2023-05-04 10:30:00,10,0,0,Tampa Bay Rays,NL,AL,32.0,32.0,3.3,2.804347826086956,17.674418604651194,-100.0,2023-05-04,-200.0,932.0,284.0,2.21875,0.3125,550.0,-556.0,128.0,2.2,['Draftkings']
Pittsburgh Pirates,3.2,3.2,4.0,2.67,2.67,3.4,3.3,3.1,2.62,2.65,3.3,2.72,2.75,2.74,3.3,2.6,3.35,2.6,2.65,2.6,2.6,2.63,2.55,2.63,2.6,2.63,2.6,2.6,2.5,3.4,1.94,2.58,2.86,0.0,0.0,0.0,0.0,0.0,0.0,ce52ddf75854862e982eb53189f3c5c5,2023-05-04 10:20:00,Tampa Bay Rays,Pittsburgh Pirates,0,Thu,NL,32.0,AL,32.0,D,STP01,Tampa Bay Rays,10.0,2023-05-04 10:20:00,10,0,0,Tampa Bay Rays,NL,AL,32.0,32.0,3.3,2.8482352941176465,15.861214374225554,-100.0,2023-05-04,-200.0,832.0,284.0,2.21875,0.3125,550.0,-556.0,128.0,2.2,['Fanduel']
Seattle Mariners,3.95,3.7,3.8,3.9,4.1,4.0,3.6,4.35,4.4,4.6,4.75,4.6,4.3,4.6,4.6,4.5,1.01,4.18,4.1,3.05,3.6,4.2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97f34fca809841de3c4baa7ed420358f,2023-05-05 20:50:00,Seattle Mariners,Houston Astros,0,Fri,AL,32.0,AL,32.0,N,SEA03,Houston Astros,100.0,2023-05-05 20:50:00,19,0,1,Houston Astros,AL,AL,32.0,32.0,4.6,4.020416666666666,14.41600165820293,-100.0,2023-05-05,-556.0,732.0,284.0,2.21875,0.3125,550.0,-556.0,128.0,2.2,"['Draftkings', 'Fanduel']"
Detroit Tigers,1.2,1.17,1.19,1.19,1.1,1.11,1.2,1.16,1.16,1.16,1.16,1.44,1.15,1.44,1.16,1.17,1.17,1.19,1.18,1.15,1.18,1.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3d4583e55fd19bd0a8e689654c4522aa,2023-05-05 19:45:00,St. Louis Cardinals,Detroit Tigers,0,Fri,AL,32.0,NL,33.0,N,STL10,Detroit Tigers,150.0,2023-05-05 19:45:00,17,1,0,St. Louis Cardinals,AL,NL,32.0,33.0,1.44,1.1933333333333336,20.670391061452484,44.0,2023-05-05,-556.0,776.0,284.0,2.21875,0.3125,550.0,-556.0,128.0,2.2,['Draftkings']
Milwaukee Brewers,3.55,3.5,3.6,3.5,3.8,3.6,3.7,3.75,3.7,3.9,3.9,3.8,3.6,3.85,3.8,3.35,1.7,3.4,2.7,1.47,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88b418404f8aa20d38100876dc3dbdd5,2023-05-05 21:00:00,San Francisco Giants,Milwaukee Brewers,0,Fri,NL,32.0,NL,32.0,N,SFO03,San Francisco Giants,105.0,2023-05-05 21:00:00,19,0,0,San Francisco Giants,NL,NL,32.0,32.0,3.85,3.428181818181818,12.30442853354549,-100.0,2023-05-05,-556.0,676.0,284.0,2.21875,0.3125,550.0,-556.0,128.0,2.2,['Draftkings']
St. Louis Cardinals,1.95,1.95,1.44,1.43,1.42,1.43,2.05,1.42,1.44,1.86,1.44,1.96,1.91,2.0,1.4,1.87,1.44,1.88,1.88,1.88,1.88,1.85,1.88,1.92,1.4,1.44,1.44,1.43,1.4,1.4,1.77,1.44,1.47,1.83,0.0,0.0,0.0,0.0,0.0,3d4583e55fd19bd0a8e689654c4522aa,2023-05-05 17:20:00,St. Louis Cardinals,Detroit Tigers,0,Fri,AL,32.0,NL,33.0,N,STL10,Detroit Tigers,5.0,2023-05-05 17:20:00,17,0,1,Detroit Tigers,NL,AL,33.0,32.0,2.0,1.6742857142857144,19.453924914675767,-100.0,2023-05-05,-556.0,576.0,284.0,2.21875,0.3125,550.0,-556.0,128.0,2.2,['Draftkings']
St. Louis Cardinals,2.6,2.38,2.85,2.6,2.86,2.62,2.9,2.8,2.8,3.25,2.85,2.85,2.75,3.25,3.25,2.6,2.79,2.44,2.4,1.25,2.75,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3d4583e55fd19bd0a8e689654c4522aa,2023-05-05 19:10:00,St. Louis Cardinals,Detroit Tigers,0,Fri,AL,32.0,NL,33.0,N,STL10,Detroit Tigers,115.0,2023-05-05 19:10:00,17,0,1,Detroit Tigers,NL,AL,33.0,32.0,3.25,2.725652173913044,19.23751794544586,-100.0,2023-05-05,-556.0,476.0,284.0,2.21875,0.3125,550.0,-556.0,128.0,2.2,"['Draftkings', 'Fanduel']"
Philadelphia Phillies,3.8,4.5,4.7,4.4,3.6,4.0,3.85,3.75,3.7,3.75,4.1,4.2,4.2,4.0,4.2,3.8,4.2,1.01,2.71,1.71,4.2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,e431e4cf9fe0f2af366732a7a9bca2eb,2023-05-05 18:00:00,Philadelphia Phillies,Boston Red Sox,0,Fri,AL,34.0,NL,33.0,N,PHI13,Boston Red Sox,115.0,2023-05-05 18:00:00,16,0,1,Boston Red Sox,NL,AL,33.0,34.0,4.2,3.764347826086957,11.57311157311156,-100.0,2023-05-05,-556.0,376.0,284.0,2.21875,0.3125,550.0,-556.0,128.0,2.2,['Fanduel']
Milwaukee Brewers,5.2,5.0,5.3,4.4,5.1,6.2,6.0,6.0,6.0,6.5,6.5,6.5,5.8,6.5,6.5,5.5,5.4,4.1,4.0,3.3,4.6,5.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88b418404f8aa20d38100876dc3dbdd5,2023-05-05 21:20:00,San Francisco Giants,Milwaukee Brewers,0,Fri,NL,32.0,NL,32.0,N,SFO03,San Francisco Giants,125.0,2023-05-05 21:20:00,19,0,0,San Francisco Giants,NL,NL,32.0,32.0,6.5,5.484782608695652,18.50971066191041,-100.0,2023-05-05,-556.0,276.0,284.0,2.21875,0.3125,550.0,-556.0,128.0,2.2,"['Draftkings', 'Fanduel']"
Colorado Rockies,2.95,1.57,4.23,3.8,2.85,2.84,2.8,2.88,3.1,2.8,3.0,3.6,3.71,3.2,2.85,2.85,2.85,2.85,2.85,2.25,2.85,2.85,1.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b6b33f9763d22605f86fca5ffc5e0b18,2023-05-07 12:10:00,New York Mets,Colorado Rockies,0,Sun,NL,35.0,NL,36.0,D,NYC20,Colorado Rockies,90.0,2023-05-07 12:10:00,10,1,0,New York Mets,NL,NL,35.0,36.0,3.2,2.830400000000001,13.058224985867696,220.0,2023-05-07,410.0,496.0,284.0,2.21875,0.3125,550.0,-556.0,128.0,2.2,['Draftkings']
Cincinnati Reds,3.45,3.7,1.57,2.3,2.2,1.79,2.32,4.0,2.15,3.5,2.22,1.56,3.8,2.25,3.6,2.23,2.25,2.25,2.25,3.8,2.25,2.2,1.56,1.8,2.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8d773e661110b4f18725de398f4a822a,2023-05-07 13:45:00,Cincinnati Reds,Chicago White Sox,0,Sun,AL,35.0,NL,35.0,D,LOS03,Chicago White Sox,35.0,2023-05-07 13:45:00,13,0,1,Chicago White Sox,NL,AL,35.0,35.0,3.6,2.576153846153846,39.74320692744103,-100.0,2023-05-07,410.0,396.0,284.0,2.21875,0.3125,550.0,-556.0,128.0,2.2,['Fanduel']
San Francisco Giants,5.3,6.0,4.7,4.75,4.0,5.25,5.91,6.0,5.9,6.0,5.5,4.8,6.4,6.75,6.25,6.75,6.5,6.75,6.1,6.5,6.75,5.25,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7040cd186cb672fb4228a727b6cec585,2023-05-07 14:40:00,San Francisco Giants,Milwaukee Brewers,0,Sun,NL,34.0,NL,34.0,D,SFO03,Milwaukee Brewers,95.0,2023-05-07 14:40:00,13,0,1,Milwaukee Brewers,NL,NL,34.0,34.0,6.75,5.800416666666667,16.370950362761292,-100.0,2023-05-07,410.0,296.0,284.0,2.21875,0.3125,550.0,-556.0,128.0,2.2,['Draftkings']
Tampa Bay Rays,4.7,4.6,1.9,4.27,4.6,2.4,4.1,4.9,4.5,4.4,4.33,4.4,4.9,4.7,4.9,4.9,4.9,4.6,4.7,4.9,4.5,4.75,4.5,1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6a2fd0b38e07e8a22df0dd4f61970df1,2023-05-07 11:15:00,Tampa Bay Rays,New York Yankees,0,Sun,AL,35.0,AL,35.0,D,STP01,Tampa Bay Rays,35.0,2023-05-07 11:15:00,10,1,1,New York Yankees,AL,AL,35.0,35.0,4.9,4.325200000000001,13.289558864329976,390.0,2023-05-07,410.0,686.0,284.0,2.21875,0.3125,550.0,-556.0,128.0,2.2,['Fanduel']
Chicago White Sox,1.91,1.95,2.0,1.85,1.9,1.83,2.04,2.0,2.04,2.02,2.0,2.0,1.95,2.04,2.4,1.87,2.14,1.91,1.66,2.04,2.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a061bb3aa6e977ea1d229308fe7cbf90,2023-05-09 19:40:00,Kansas City Royals,Chicago White Sox,0,Tue,AL,37.0,AL,37.0,N,KAN06,Chicago White Sox,60.0,2023-05-09 19:40:00,18,1,0,Kansas City Royals,AL,AL,37.0,37.0,2.4,1.9986363636363635,20.081874005003428,140.0,2023-05-09,140.0,826.0,284.0,2.21875,0.3125,550.0,-556.0,128.0,2.2,['Fanduel']
Los Angeles Angels,2.65,3.1,3.0,1.96,1.91,2.2,2.4,1.76,3.15,1.88,1.6,2.7,2.8,2.9,2.75,2.88,2.8,2.9,2.88,2.8,1.9,1.03,2.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,829fe1ffc5d93f6aaeb78cefefc204ac,2023-05-10 14:10:00,Los Angeles Angels,Houston Astros,0,Wed,AL,37.0,AL,38.0,D,ANA01,Houston Astros,63.0,2023-05-10 14:10:00,13,0,1,Houston Astros,AL,AL,38.0,37.0,2.9,2.484583333333333,16.719771926882466,-100.0,2023-05-10,-200.0,726.0,284.0,2.21875,0.3125,550.0,-556.0,128.0,2.2,['Draftkings']
Chicago White Sox,6.75,6.5,6.0,6.1,6.0,6.1,6.5,4.48,6.25,3.05,6.0,6.75,6.1,6.75,6.25,6.75,6.75,6.75,6.1,1.01,1.64,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8927ee3da98a5498ac0c3cd90a8f9743,2023-05-10 17:45:00,Kansas City Royals,Chicago White Sox,0,Wed,AL,38.0,AL,38.0,N,KAN06,Kansas City Royals,65.0,2023-05-10 17:45:00,16,0,0,Kansas City Royals,AL,AL,38.0,38.0,6.75,5.709999999999999,18.21366024518392,-100.0,2023-05-10,-200.0,626.0,284.0,2.21875,0.3125,550.0,-556.0,128.0,2.2,['Draftkings']
Chicago Cubs,5.6,5.25,2.4,2.35,4.75,5.5,4.9,5.5,2.58,4.9,5.1,5.2,5.5,4.9,5.5,5.2,5.5,2.53,3.2,4.33,2.54,2.58,2.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8ba019434b9d6d5fee480a2160ccd4c2,2023-05-12 17:45:00,Minnesota Twins,Chicago Cubs,0,Fri,NL,39.0,AL,39.0,N,MIN04,Chicago Cubs,34.0,2023-05-12 17:45:00,17,1,0,Minnesota Twins,NL,AL,39.0,39.0,4.9,4.294166666666667,14.108286435086356,390.0,2023-05-12,390.0,1016.0,284.0,2.21875,0.3125,550.0,-556.0,128.0,2.2,['Draftkings']
Washington Nationals,1.8,1.8,1.74,2.21,2.07,2.14,2.08,2.14,2.14,2.12,2.1,2.14,2.14,2.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,d8016306587bb5a0e9bfb0e29107a8ef,2023-05-13 15:30:00,Washington Nationals,New York Mets,0,Sat,NL,41.0,NL,39.0,D,WAS11,Washington Nationals,145.0,2023-05-13 15:30:00,13,1,1,New York Mets,NL,NL,39.0,41.0,2.45,2.1013333333333337,16.592639593908615,145.0,2023-05-13,45.0,1161.0,284.0,2.21875,0.3125,550.0,-556.0,128.0,2.2,['Draftkings']
New York Mets,2.75,1.7,3.0,1.69,1.65,1.69,2.8,2.74,2.8,2.75,1.68,2.25,1.65,1.7,2.75,2.65,2.75,2.75,2.7,1.68,2.7,2.75,2.75,1.7,1.67,2.6,1.85,2.7,2.85,1.7,1.73,1.69,2.65,2.02,0.0,0.0,0.0,0.0,0.0,d8016306587bb5a0e9bfb0e29107a8ef,2023-05-13 13:15:00,Washington Nationals,New York Mets,0,Sat,NL,41.0,NL,39.0,D,WAS11,Washington Nationals,10.0,2023-05-13 13:15:00,13,0,0,Washington Nationals,NL,NL,41.0,39.0,2.75,2.2925714285714287,19.95264207377865,-100.0,2023-05-13,45.0,1061.0,284.0,2.21875,0.3125,550.0,-556.0,128.0,2.2,['Fanduel']
Toronto Blue Jays,3.9,4.0,2.9,3.6,3.6,3.45,3.6,3.45,3.5,3.6,3.6,2.46,4.2,4.2,4.1,3.25,3.05,3.1,3.3,3.8,2.28,2.28,2.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,eab3e822e0e7aae09a84623b33b5cd4b,2023-05-14 11:55:00,Toronto Blue Jays,Atlanta Braves,0,Sun,NL,41.0,AL,40.0,D,TOR02,Toronto Blue Jays,79.0,2023-05-14 11:55:00,10,1,1,Atlanta Braves,AL,NL,40.0,41.0,4.2,3.3962500000000007,23.66580787633417,320.0,2023-05-14,320.0,1381.0,284.0,2.21875,0.3125,550.0,-556.0,128.0,2.2,['Draftkings']
Texas Rangers,5.8,6.5,6.25,6.8,4.7,6.0,6.0,4.33,4.4,7.0,7.0,6.25,7.0,6.5,7.0,6.4,7.0,7.14,1.01,5.7,7.0,6.5,2.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,e2fbf959cf53bb37e7441c8a9440a038,2023-05-15 17:40:00,Texas Rangers,Atlanta Braves,0,Mon,NL,42.0,AL,41.0,N,ARL03,Atlanta Braves,35.0,2023-05-15 17:40:00,17,0,1,Atlanta Braves,AL,NL,41.0,42.0,7.0,5.902083333333335,18.60218849276383,-100.0,2023-05-15,-300.0,1281.0,284.0,2.21875,0.3125,550.0,-556.0,128.0,2.2,['Fanduel']
Toronto Blue Jays,3.6,1.69,3.3,3.6,2.85,3.7,3.5,3.0,3.05,3.3,3.45,3.45,3.25,3.35,3.45,3.45,3.3,3.45,3.6,1.63,1.65,3.17,3.3,3.3,1.66,3.2,1.67,1.65,1.68,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,e8123b221b43a5ce14a7bf4432dcd691,2023-05-15 16:25:00,Toronto Blue Jays,New York Yankees,0,Mon,AL,43.0,AL,41.0,N,TOR02,New York Yankees,15.0,2023-05-15 16:25:00,16,0,1,New York Yankees,AL,AL,41.0,43.0,3.45,2.915161290322582,18.3467965032643,-100.0,2023-05-15,-300.0,1181.0,284.0,2.21875,0.3125,550.0,-556.0,128.0,2.2,['Fanduel']
Toronto Blue Jays,4.3,4.0,4.5,3.35,4.2,4.33,3.8,3.6,3.75,4.4,4.4,4.1,4.2,4.4,4.4,4.2,4.4,4.1,1.63,3.84,1.99,3.6,3.6,3.24,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,e8123b221b43a5ce14a7bf4432dcd691,2023-05-15 17:00:00,Toronto Blue Jays,New York Yankees,0,Mon,AL,43.0,AL,41.0,N,TOR02,New York Yankees,50.0,2023-05-15 17:00:00,16,0,1,New York Yankees,AL,AL,41.0,43.0,4.4,3.784615384615384,16.26016260162605,-100.0,2023-05-15,-300.0,1081.0,284.0,2.21875,0.3125,550.0,-556.0,128.0,2.2,"['Draftkings', 'Fanduel']"
Milwaukee Brewers,1.29,1.95,1.32,1.44,1.72,1.83,1.33,1.3,1.36,1.91,1.85,1.38,1.85,1.82,1.85,1.85,1.83,1.38,1.36,1.34,1.38,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1deab10c1738fd3b21de8f5b373e74d3,2023-05-16 19:15:00,St. Louis Cardinals,Milwaukee Brewers,0,Tue,NL,42.0,NL,43.0,N,STL10,Milwaukee Brewers,150.0,2023-05-16 19:15:00,16,1,0,St. Louis Cardinals,NL,NL,42.0,43.0,1.85,1.5908695652173914,16.2886034435638,85.0,2023-05-16,-30.0,1166.0,284.0,2.21875,0.3125,550.0,-556.0,128.0,2.2,['Fanduel']
Chicago Cubs,6.75,6.0,6.0,6.0,5.5,6.5,6.0,2.3,7.08,5.5,7.0,7.0,6.75,6.25,6.75,6.1,6.5,6.25,6.0,6.0,5.0,2.7,2.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58e1e7bdd71c84cffab6031ef0dbb82a,2023-05-16 18:05:00,Houston Astros,Chicago Cubs,0,Tue,NL,43.0,AL,42.0,N,HOU03,Houston Astros,55.0,2023-05-16 18:05:00,17,0,0,Houston Astros,NL,AL,43.0,42.0,6.75,5.805833333333332,16.26237979044069,-100.0,2023-05-16,-30.0,1066.0,284.0,2.21875,0.3125,550.0,-556.0,128.0,2.2,['Fanduel']
Colorado Rockies,2.35,2.6,1.0,2.62,2.63,2.32,2.2,2.35,2.3,2.43,2.8,1.3,2.55,1.92,2.8,2.75,2.7,2.7,2.8,2.8,2.8,2.8,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1f3fbf3bd85db9d818368ed6401229db,2023-05-16 19:10:00,Colorado Rockies,Cincinnati Reds,0,Tue,NL,43.0,NL,43.0,N,DEN02,Cincinnati Reds,90.0,2023-05-16 19:10:00,17,0,1,Cincinnati Reds,NL,NL,43.0,43.0,2.8,2.400416666666666,16.64641555285543,-100.0,2023-05-16,-30.0,966.0,284.0,2.21875,0.3125,550.0,-556.0,128.0,2.2,['Fanduel']
Milwaukee Brewers,1.29,1.95,1.32,1.44,1.72,1.83,1.33,1.3,1.36,1.91,1.85,1.38,1.85,1.82,1.85,1.85,1.83,1.38,1.36,1.34,1.38,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1deab10c1738fd3b21de8f5b373e74d3,2023-05-16 19:15:00,St. Louis Cardinals,Milwaukee Brewers,0,Tue,NL,42.0,NL,43.0,N,STL10,Milwaukee Brewers,150.0,2023-05-16 19:15:00,16,1,0,St. Louis Cardinals,NL,NL,42.0,43.0,1.85,1.5908695652173914,16.2886034435638,85.0,2023-05-16,-30.0,1051.0,284.0,2.21875,0.3125,550.0,-556.0,128.0,2.2,['Fanduel']
Philadelphia Phillies,5.9,5.6,5.0,5.7,5.5,6.0,1.58,5.75,5.4,5.8,5.75,5.3,5.8,5.3,5.75,5.25,5.8,4.75,3.22,1.87,5.0,1.86,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6c27f0c8ad35ff2188bf27a0221403d9,2023-05-17 13:15:00,San Francisco Giants,Philadelphia Phillies,0,Wed,NL,43.0,NL,44.0,N,SFO03,San Francisco Giants,30.0,2023-05-17 13:15:00,12,0,0,San Francisco Giants,NL,NL,43.0,44.0,5.75,4.96375,15.839838831528596,-100.0,2023-05-17,-100.0,951.0,284.0,2.21875,0.3125,550.0,-556.0,128.0,2.2,['Fanduel']
Milwaukee Brewers,3.2,3.1,2.85,2.9,2.6,2.9,2.62,2.85,2.62,2.95,2.8,2.7,2.68,3.22,2.73,1.94,2.8,2.75,2.85,2.85,2.85,2.85,2.85,2.85,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200d53c059a8367f47b614ccf7167540,2023-05-19 16:10:00,Tampa Bay Rays,Milwaukee Brewers,0,Fri,NL,44.0,AL,46.0,N,STP01,Tampa Bay Rays,30.0,2023-05-19 16:10:00,15,0,0,Tampa Bay Rays,NL,AL,44.0,46.0,3.22,2.812692307692307,14.481061124025755,-100.0,2023-05-19,-340.0,851.0,284.0,2.21875,0.3125,550.0,-556.0,128.0,2.2,['Draftkings']
Miami Marlins,3.6,4.2,4.2,3.35,4.05,2.61,3.8,3.8,4.0,1.61,3.9,4.1,3.9,4.1,3.95,4.1,4.1,3.95,4.1,1.4,3.8,3.8,1.51,1.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39af70ee8cdc4ac5884a0071f63e812a,2023-05-19 20:55:00,San Francisco Giants,Miami Marlins,0,Fri,NL,45.0,NL,45.0,N,SFO03,San Francisco Giants,100.0,2023-05-19 20:55:00,19,0,0,San Francisco Giants,NL,NL,45.0,45.0,4.1,3.5064,16.929044033766814,-100.0,2023-05-19,-340.0,751.0,284.0,2.21875,0.3125,550.0,-556.0,128.0,2.2,['Draftkings']
Baltimore Orioles,2.3,2.15,2.4,2.4,2.4,2.27,2.4,2.5,2.42,2.55,2.45,2.35,2.4,2.6,1.0,2.34,2.32,2.28,2.23,2.32,2.3,2.28,2.28,2.28,2.3,2.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9280af07f33149287024e92f963ae94d,2023-05-19 16:25:00,Toronto Blue Jays,Baltimore Orioles,0,Fri,AL,45.0,AL,45.0,N,TOR02,Baltimore Orioles,19.0,2023-05-19 16:25:00,16,1,0,Toronto Blue Jays,AL,AL,45.0,45.0,2.6,2.3185185185185184,12.140575079872209,160.0,2023-05-19,-340.0,911.0,284.0,2.21875,0.3125,550.0,-556.0,128.0,2.2,['Draftkings']
St. Louis Cardinals,4.3,4.33,4.8,4.15,4.2,2.79,5.0,4.4,5.0,3.5,5.1,5.3,4.7,5.1,5.0,5.3,5.3,4.9,4.6,3.3,2.85,4.3,1.02,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,d535badd624de977e7eaf6020c88f363,2023-05-19 19:15:00,St. Louis Cardinals,Los Angeles Dodgers,0,Fri,NL,46.0,NL,46.0,N,STL10,Los Angeles Dodgers,120.0,2023-05-19 19:15:00,17,0,1,Los Angeles Dodgers,NL,NL,46.0,46.0,5.1,4.317599999999999,18.1211784324625,-100.0,2023-05-19,-340.0,811.0,284.0,2.21875,0.3125,550.0,-556.0,128.0,2.2,['Draftkings']
