team,barstool_1_odds,betclic_1_odds,betfair_1_odds,betfred_1_odds,betmgm_1_odds,betonlineag_1_odds,betrivers_1_odds,betus_1_odds,betway_1_odds,bovada_1_odds,casumo_1_odds,circasports_1_odds,coral_1_odds,draftkings_1_odds,fanduel_1_odds,foxbet_1_odds,gtbets_1_odds,ladbrokes_1_odds,lowvig_1_odds,marathonbet_1_odds,matchbook_1_odds,mrgreen_1_odds,mybookieag_1_odds,nordicbet_1_odds,onexbet_1_odds,paddypower_1_odds,pinnacle_1_odds,pointsbetus_1_odds,sport888_1_odds,sugarhouse_1_odds,superbook_1_odds,twinspires_1_odds,unibet_1_odds,unibet_eu_1_odds,unibet_uk_1_odds,unibet_us_1_odds,williamhill_1_odds,williamhill_us_1_odds,wynnbet_1_odds,game_id,time_pulled,home_team,away_team,number_of_game_today,day_of_week,away_team_league,away_team_game_number,home_team_league,home_team_game_number,day_night,park_id,winning_team,minutes_since_commence,snapshot_time_taken,hour_of_start,target,home_away,opponent,this_team_league,opponent_league,this_team_game_of_season,opponent_game_of_season,highest_bettable_odds,average_market_odds,ev,result,date,daily_result,cumulative_result,total_p_l,total_ev_per_bet,total_precision,best_day_prof,worst_day_prof,total_bets_placed,return_on_money,sportsbook(s)_used
Oakland Athletics,3.65,3.6,3.5,3.4,3.7,3.6,2.15,1.57,3.4,3.6,3.35,3.6,3.3,3.6,3.6,3.3,3.6,3.6,3.36,3.5,2.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,e2b147ba010a9ffa39cdd09f22735d73,2023-04-15 15:05:00,Oakland Athletics,New York Mets,0,Sat,NL,15.0,AL,15.0,D,OAK01,New York Mets,118.0,2023-04-15 15:05:00,13,0.0,1,New York Mets,AL,NL,15.0,15.0,3.7,3.3390909090909093,10.808603321535529,-100.0,2023-04-15,181.0,702.0,4042.0,27.496598639455783,0.5238095238095238,612.0,-400.0,147.0,27.5,['Betmgm']
Los Angeles Dodgers,3.85,4.05,3.4,0.0,3.8,0.0,0.0,0.0,0.0,4.05,3.85,2.91,0.0,4.0,3.8,2.7,0.0,0.0,0.0,0.0,0.0,3.65,2.35,0.0,0.0,3.7,2.47,3.4,0.0,3.7,0.0,3.85,0.0,3.85,3.65,3.85,0.0,0.0,0.0,a2e12f511c993c53acb4fd3bb0f81fac,2023-04-15 20:20:00,Los Angeles Dodgers,Chicago Cubs,0,Sat,NL,14.0,NL,15.0,N,LOS03,Los Angeles Dodgers,130.0,2023-04-15 20:20:00,18,1.0,1,Chicago Cubs,NL,NL,15.0,14.0,4.05,3.568095238095238,13.505938876284516,305.0,2023-04-15,181.0,1007.0,4042.0,27.496598639455783,0.5238095238095238,612.0,-400.0,147.0,27.5,['Bovada']
Chicago White Sox,1.57,1.3,1.31,1.28,1.76,1.25,1.27,1.29,1.3,1.29,1.3,1.3,1.3,1.29,1.3,1.3,1.3,1.3,1.29,1.65,1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15415eae7215127bfa191e6fa1d3dc59,2023-04-15 12:40:00,Chicago White Sox,Baltimore Orioles,0,Sat,AL,15.0,AL,15.0,D,CHI12,Chicago White Sox,88.0,2023-04-15 12:38:00,11,1.0,1,Baltimore Orioles,AL,AL,15.0,15.0,1.76,1.367727272727273,28.680624792289805,76.0,2023-04-15,181.0,1083.0,4042.0,27.496598639455783,0.5238095238095238,612.0,-400.0,147.0,27.5,['Betmgm']
Colorado Rockies,3.2,3.35,2.04,3.1,2.0,2.04,3.25,3.15,3.25,3.25,3.1,3.25,3.1,3.2,3.2,2.05,3.0,2.25,1.95,3.1,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22c028edef86811106019e9b105ec43e,2023-04-15 19:35:00,Seattle Mariners,Colorado Rockies,0,Sat,NL,15.0,AL,15.0,N,SEA03,Seattle Mariners,54.0,2023-04-15 19:34:00,18,0.0,0,Seattle Mariners,NL,AL,15.0,15.0,3.25,2.8618181818181827,13.564167725540004,-100.0,2023-04-15,181.0,983.0,4042.0,27.496598639455783,0.5238095238095238,612.0,-400.0,147.0,27.5,['Bovada']
Chicago Cubs,1.93,2.05,1.9,0.0,2.0,0.0,0.0,0.0,0.0,2.05,1.93,2.11,0.0,1.83,1.82,1.25,0.0,0.0,0.0,0.0,0.0,1.88,1.27,0.0,0.0,1.75,1.23,1.87,0.0,2.1,0.0,1.93,0.0,1.93,1.92,1.93,0.0,0.0,0.0,ab53c1c8b821c0df4a6a45342b14a542,2023-04-16 15:15:00,Los Angeles Dodgers,Chicago Cubs,0,Sun,NL,15.0,NL,16.0,D,LOS03,Chicago Cubs,124.0,2023-04-16 15:14:00,13,1.0,0,Los Angeles Dodgers,NL,NL,15.0,16.0,2.05,1.844285714285714,11.154144074360964,105.0,2023-04-16,472.0,1088.0,4042.0,27.496598639455783,0.5238095238095238,612.0,-400.0,147.0,27.5,['Bovada']
Chicago Cubs,3.75,3.45,2.9,3.1,3.7,3.6,2.89,3.05,3.4,2.96,3.04,3.08,3.55,2.68,2.96,2.9,3.0,2.95,3.0,2.87,3.4,3.35,3.45,3.45,3.3,3.3,3.45,3.45,3.45,3.05,3.4,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ab53c1c8b821c0df4a6a45342b14a542,2023-04-16 13:20:00,Los Angeles Dodgers,Chicago Cubs,0,Sun,NL,15.0,NL,16.0,D,LOS03,Chicago Cubs,10.0,2023-04-16 13:20:00,13,1.0,0,Los Angeles Dodgers,NL,NL,15.0,16.0,3.7,3.2448484848484846,14.026895778856924,270.0,2023-04-16,472.0,1358.0,4042.0,27.496598639455783,0.5238095238095238,612.0,-400.0,147.0,27.5,['Betmgm']
New York Mets,1.29,1.3,1.22,1.23,1.6,1.27,1.25,1.25,1.41,1.29,1.29,1.29,1.25,1.29,1.29,1.28,1.29,1.29,1.29,1.29,1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aa03fea0cd8e519cd2f9e1b345c52a23,2023-04-16 15:15:00,Oakland Athletics,New York Mets,0,Sun,NL,16.0,AL,16.0,D,OAK01,New York Mets,105.0,2023-04-16 15:14:00,13,1.0,0,Oakland Athletics,NL,AL,16.0,16.0,1.6,1.308181818181818,22.307157748436435,60.0,2023-04-16,472.0,1418.0,4042.0,27.496598639455783,0.5238095238095238,612.0,-400.0,147.0,27.5,['Betmgm']
Milwaukee Brewers,1.15,1.16,1.12,1.14,1.37,1.15,1.14,1.14,1.31,1.15,1.13,1.16,1.16,1.16,1.15,1.16,1.16,1.16,1.16,1.17,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03aaacdbfaeefbad828c09e8030fcab4,2023-04-16 15:10:00,San Diego Padres,Milwaukee Brewers,0,Sun,NL,16.0,NL,17.0,D,SAN02,Milwaukee Brewers,120.0,2023-04-16 15:10:00,13,1.0,0,San Diego Padres,NL,NL,16.0,17.0,1.37,1.1772727272727272,16.370656370656366,37.0,2023-04-16,472.0,1455.0,4042.0,27.496598639455783,0.5238095238095238,612.0,-400.0,147.0,27.5,['Betmgm']
Seattle Mariners,3.9,4.55,4.2,4.1,4.2,3.7,4.02,2.25,3.6,4.25,4.33,3.5,4.1,3.6,3.6,3.6,3.6,3.5,3.6,3.45,3.45,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,562f5c2063fec8fe3b8647d0bd113f6c,2023-04-17 19:35:00,Seattle Mariners,Milwaukee Brewers,0,Mon,NL,17.0,AL,17.0,N,SEA03,Milwaukee Brewers,54.0,2023-04-17 19:34:00,18,0.0,1,Milwaukee Brewers,AL,NL,17.0,17.0,4.25,3.7804347826086953,12.42093156986776,-100.0,2023-04-17,-100.0,1355.0,4042.0,27.496598639455783,0.5238095238095238,612.0,-400.0,147.0,27.5,['Bovada']
Seattle Mariners,2.55,1.9,1.97,0.0,2.0,0.0,0.0,0.0,0.0,2.35,1.88,1.92,0.0,0.0,1.86,1.91,0.0,0.0,0.0,0.0,0.0,1.82,1.85,0.0,0.0,1.83,1.49,1.87,0.0,1.85,0.0,2.55,0.0,1.88,2.43,1.88,0.0,0.0,0.0,d6476ea972d0498cfd8ae9b1f056463f,2023-04-18 21:05:00,Seattle Mariners,Milwaukee Brewers,0,Tue,NL,18.0,AL,18.0,N,SEA03,Milwaukee Brewers,146.0,2023-04-18 21:05:00,18,0.0,1,Milwaukee Brewers,AL,NL,18.0,18.0,2.35,2.007000000000001,17.090184354758314,-100.0,2023-04-18,-40.0,1255.0,4042.0,27.496598639455783,0.5238095238095238,612.0,-400.0,147.0,27.5,['Bovada']
Baltimore Orioles,1.48,1.4,1.42,1.57,1.4,1.7,1.38,1.4,1.43,1.6,1.4,1.4,1.38,1.4,1.43,1.4,1.44,1.4,1.4,1.4,1.44,1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8bda418348477c804f8b73862cec7dd5,2023-04-18 17:15:00,Washington Nationals,Baltimore Orioles,0,Tue,AL,17.0,NL,17.0,N,WAS11,Baltimore Orioles,70.0,2023-04-18 17:15:00,16,1.0,0,Washington Nationals,AL,NL,17.0,17.0,1.6,1.4456521739130428,10.676691729323355,60.0,2023-04-18,-40.0,1315.0,4042.0,27.496598639455783,0.5238095238095238,612.0,-400.0,147.0,27.5,['Bovada']
San Francisco Giants,2.25,2.2,2.2,2.16,2.36,4.0,2.05,3.75,3.85,3.7,3.85,3.85,2.25,3.65,3.9,4.1,4.0,2.38,2.02,2.1,3.8,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a48574e62844c335ee75853a1360113e,2023-04-20 19:40:00,San Francisco Giants,New York Mets,0,Thu,NL,20.0,NL,19.0,N,SFO03,New York Mets,55.0,2023-04-20 19:40:00,18,0.0,1,New York Mets,NL,NL,19.0,20.0,3.7,3.046521739130435,21.44997859283575,-100.0,2023-04-20,-100.0,1215.0,4042.0,27.496598639455783,0.5238095238095238,612.0,-400.0,147.0,27.5,['Bovada']
Kansas City Royals,2.55,2.75,2.55,1.72,2.62,2.05,2.08,2.1,2.1,2.06,2.1,2.08,2.08,2.1,2.1,1.6,2.5,2.71,2.7,2.38,2.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a8ce28aa2d9ccb007ee1b34eb40e6703,2023-04-22 19:55:00,Los Angeles Angels,Kansas City Royals,0,Sat,AL,21.0,AL,21.0,N,ANA01,Kansas City Royals,108.0,2023-04-22 19:55:00,18,1.0,0,Los Angeles Angels,AL,AL,21.0,21.0,2.62,2.269545454545455,15.441618265571783,162.0,2023-04-22,162.0,1377.0,4042.0,27.496598639455783,0.5238095238095238,612.0,-400.0,147.0,27.5,['Betmgm']
Kansas City Royals,1.87,2.8,2.2,2.06,2.2,2.3,1.0,2.48,2.22,2.7,2.17,2.2,2.23,2.15,2.15,2.3,2.12,2.48,2.7,2.42,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65a79803c44ac7a67509923e9a26de83,2023-04-23 14:00:00,Los Angeles Angels,Kansas City Royals,0,Sun,AL,22.0,AL,22.0,D,ANA01,Los Angeles Angels,53.0,2023-04-23 14:00:00,13,0.0,0,Los Angeles Angels,AL,AL,22.0,22.0,2.7,2.256818181818182,19.637462235649537,-100.0,2023-04-23,-9.0,1277.0,4042.0,27.496598639455783,0.5238095238095238,612.0,-400.0,147.0,27.5,['Bovada']
Pittsburgh Pirates,1.39,1.37,1.44,1.55,1.42,1.34,1.33,1.45,1.59,1.91,1.44,1.36,1.36,1.36,1.35,1.36,1.33,1.36,1.36,1.36,1.49,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53807fde2807f88e693728beff633e89,2023-04-23 11:00:00,Pittsburgh Pirates,Cincinnati Reds,0,Sun,NL,23.0,NL,23.0,D,PIT08,Pittsburgh Pirates,25.0,2023-04-23 11:00:00,10,1.0,1,Cincinnati Reds,NL,NL,23.0,23.0,1.91,1.442173913043478,32.438950859210145,91.0,2023-04-23,-9.0,1368.0,4042.0,27.496598639455783,0.5238095238095238,612.0,-400.0,147.0,27.5,['Bovada']
Detroit Tigers,1.53,1.5,1.5,2.88,2.3,1.57,1.6,1.6,1.6,1.6,1.6,1.6,1.56,1.57,1.65,2.7,1.59,2.27,1.6,1.61,1.53,1.61,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66c3f485d25265cfd4858d0761e6599d,2023-04-24 17:25:00,Milwaukee Brewers,Detroit Tigers,0,Mon,AL,22.0,NL,23.0,N,MIL06,Detroit Tigers,45.0,2023-04-24 17:25:00,16,1.0,0,Milwaukee Brewers,AL,NL,22.0,23.0,2.3,1.7712500000000002,29.85179957657018,130.0,2023-04-24,30.0,1498.0,4042.0,27.496598639455783,0.5238095238095238,612.0,-400.0,147.0,27.5,['Betmgm']
Milwaukee Brewers,2.75,2.85,2.75,1.63,2.27,3.2,2.9,3.2,3.2,3.1,2.75,2.8,2.85,2.75,2.25,2.65,1.95,2.25,2.92,2.88,2.24,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66c3f485d25265cfd4858d0761e6599d,2023-04-24 17:55:00,Milwaukee Brewers,Detroit Tigers,0,Mon,AL,22.0,NL,23.0,N,MIL06,Detroit Tigers,75.0,2023-04-24 17:55:00,16,0.0,1,Detroit Tigers,NL,AL,23.0,22.0,3.1,2.68,15.671641791044763,-100.0,2023-04-24,30.0,1398.0,4042.0,27.496598639455783,0.5238095238095238,612.0,-400.0,147.0,27.5,['Bovada']
Toronto Blue Jays,1.01,1.02,1.0,1.0,1.01,1.01,1.02,1.03,1.01,1.47,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c5a6a709edcf09d1c79736d5c0c2fbb7,2023-04-25 17:30:00,Toronto Blue Jays,Chicago White Sox,0,Tue,AL,24.0,AL,24.0,N,TOR02,Toronto Blue Jays,83.0,2023-04-25 17:30:00,16,1.0,1,Chicago White Sox,AL,AL,24.0,24.0,1.47,1.080769230769231,36.01423487544482,47.0,2023-04-25,47.0,1445.0,4042.0,27.496598639455783,0.5238095238095238,612.0,-400.0,147.0,27.5,['Bovada']
Pittsburgh Pirates,1.37,1.62,2.32,1.35,2.45,1.37,1.36,1.37,1.46,1.36,1.38,1.34,1.35,1.38,1.36,1.36,1.32,1.36,1.43,1.4,1.41,1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1d3a936c71f42891d4830c85d0108248,2023-04-27 10:55:00,Pittsburgh Pirates,Los Angeles Dodgers,0,Thu,NL,26.0,NL,26.0,N,PIT08,Pittsburgh Pirates,80.0,2023-04-27 10:55:00,9,1.0,1,Los Angeles Dodgers,NL,NL,26.0,26.0,2.45,1.521304347826087,61.04601314661333,145.0,2023-04-27,190.0,1590.0,4042.0,27.496598639455783,0.5238095238095238,612.0,-400.0,147.0,27.5,['Betmgm']
Pittsburgh Pirates,1.39,1.36,2.32,1.42,2.45,1.37,1.4,1.37,1.39,1.29,1.36,1.34,1.34,1.38,1.36,1.36,1.32,1.36,1.45,1.4,1.42,1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1d3a936c71f42891d4830c85d0108248,2023-04-27 11:00:00,Pittsburgh Pirates,Los Angeles Dodgers,0,Thu,NL,26.0,NL,26.0,N,PIT08,Pittsburgh Pirates,85.0,2023-04-27 11:00:00,9,1.0,1,Los Angeles Dodgers,NL,NL,26.0,26.0,2.45,1.5095652173913043,62.29838709677422,145.0,2023-04-27,190.0,1735.0,4042.0,27.496598639455783,0.5238095238095238,612.0,-400.0,147.0,27.5,['Betmgm']
Los Angeles Dodgers,2.2,2.05,1.62,2.15,1.57,2.46,2.38,2.26,2.48,2.35,2.6,2.5,2.5,2.6,2.55,2.55,2.48,2.55,2.38,2.45,2.22,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1d3a936c71f42891d4830c85d0108248,2023-04-27 10:40:00,Pittsburgh Pirates,Los Angeles Dodgers,0,Thu,NL,26.0,NL,26.0,N,PIT08,Pittsburgh Pirates,65.0,2023-04-27 10:40:00,9,0.0,0,Pittsburgh Pirates,NL,NL,26.0,26.0,2.6,2.3391304347826085,11.15241635687734,-100.0,2023-04-27,190.0,1635.0,4042.0,27.496598639455783,0.5238095238095238,612.0,-400.0,147.0,27.5,['Draftkings']
Los Angeles Angels,2.7,2.35,2.7,2.48,3.07,2.45,2.8,2.8,2.7,2.45,2.8,2.75,2.88,2.88,2.2,2.25,2.17,2.7,2.35,2.4,2.45,2.41,2.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,688745f6c5edeebf7fadda95570fe342,2023-04-28 18:10:00,Milwaukee Brewers,Los Angeles Angels,0,Fri,AL,27.0,NL,26.0,N,MIL06,Milwaukee Brewers,61.0,2023-04-28 18:10:00,17,0.0,0,Milwaukee Brewers,AL,NL,27.0,26.0,3.07,2.597083333333334,18.209529921386142,-100.0,2023-04-28,-200.0,1535.0,4042.0,27.496598639455783,0.5238095238095238,612.0,-400.0,147.0,27.5,['Betmgm']
Oakland Athletics,1.62,2.88,3.3,2.92,2.94,3.15,3.0,2.95,1.91,3.35,3.0,3.35,3.35,3.0,3.05,3.1,3.1,3.3,3.2,3.1,3.15,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8c62e6ed899e5eb2d9895a483edacd78,2023-04-28 19:10:00,Oakland Athletics,Cincinnati Reds,0,Fri,NL,27.0,AL,27.0,N,OAK01,Cincinnati Reds,29.0,2023-04-28 19:10:00,18,0.0,1,Cincinnati Reds,AL,NL,27.0,27.0,3.35,3.0073913043478258,11.392222061587418,-100.0,2023-04-28,-200.0,1435.0,4042.0,27.496598639455783,0.5238095238095238,612.0,-400.0,147.0,27.5,['Bovada']
Oakland Athletics,1.54,1.55,1.57,1.52,2.24,1.57,1.56,1.5,1.6,1.74,1.6,1.49,1.62,1.5,1.47,1.47,1.49,1.49,1.47,1.47,1.44,1.5,1.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aa0a2446323fafd7643d481fe44c7beb,2023-04-29 14:30:00,Oakland Athletics,Cincinnati Reds,0,Sat,NL,28.0,AL,28.0,D,OAK01,Cincinnati Reds,83.0,2023-04-29 14:30:00,13,0.0,1,Cincinnati Reds,AL,NL,28.0,28.0,2.24,1.5874999999999997,41.10236220472445,-100.0,2023-04-29,90.0,1335.0,4042.0,27.496598639455783,0.5238095238095238,612.0,-400.0,147.0,27.5,['Betmgm']
Kansas City Royals,2.5,2.5,2.32,0.0,2.35,0.0,0.0,0.0,0.0,2.9,2.5,2.57,0.0,2.5,2.36,2.25,0.0,0.0,0.0,0.0,0.0,2.43,2.8,2.32,0.0,2.8,2.76,2.15,0.0,2.45,0.0,2.5,0.0,2.5,2.45,2.5,0.0,0.0,0.0,eec30b92e328d39161d8c37fc346132d,2023-04-29 13:30:00,Minnesota Twins,Kansas City Royals,0,Sat,AL,28.0,AL,28.0,D,MIN04,Kansas City Royals,140.0,2023-04-29 13:30:00,11,1.0,0,Minnesota Twins,AL,AL,28.0,28.0,2.9,2.5140909090909087,15.349846320737685,190.0,2023-04-29,90.0,1525.0,4042.0,27.496598639455783,0.5238095238095238,612.0,-400.0,147.0,27.5,['Bovada']
New York Yankees,1.77,1.8,1.74,1.75,1.75,1.57,1.75,1.65,1.77,1.91,1.56,1.68,1.73,1.68,1.65,1.68,1.68,1.73,1.74,1.73,1.68,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aad0d3dcc03a83d1e97c4fc44e4dda00,2023-05-02 16:45:00,New York Yankees,Cleveland Guardians,0,Tue,AL,30.0,AL,31.0,N,NYC21,New York Yankees,40.0,2023-05-02 16:45:00,16,1.0,1,Cleveland Guardians,AL,AL,31.0,30.0,1.91,1.7265217391304342,10.627046084109836,91.0,2023-05-02,-9.0,1616.0,4042.0,27.496598639455783,0.5238095238095238,612.0,-400.0,147.0,27.5,['Bovada']
Kansas City Royals,2.5,2.6,2.15,2.18,2.15,2.3,2.6,1.25,2.25,2.76,1.81,2.25,2.35,2.38,2.18,2.25,2.38,2.35,2.25,1.31,2.2,2.13,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b59164cd603cd0ce562035c786185212,2023-05-02 17:40:00,Kansas City Royals,Baltimore Orioles,0,Tue,AL,29.0,AL,30.0,N,KAN06,Baltimore Orioles,60.0,2023-05-02 17:40:00,16,0.0,1,Baltimore Orioles,AL,AL,30.0,29.0,2.76,2.192083333333334,25.90762212507124,-100.0,2023-05-02,-9.0,1516.0,4042.0,27.496598639455783,0.5238095238095238,612.0,-400.0,147.0,27.5,['Bovada']
New York Yankees,3.95,3.8,3.85,3.7,3.7,3.5,3.65,3.3,3.55,1.0,4.25,4.25,4.1,4.25,4.4,4.25,4.2,4.1,4.0,3.75,2.0,3.15,3.8,3.86,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8446c0d721782bf11cd331c893838a1b,2023-05-03 16:45:00,New York Yankees,Cleveland Guardians,0,Wed,AL,31.0,AL,32.0,N,NYC21,New York Yankees,40.0,2023-05-03 16:45:00,16,1.0,1,Cleveland Guardians,AL,AL,32.0,31.0,4.25,3.715769230769231,14.37739364455024,325.0,2023-05-03,325.0,1841.0,4042.0,27.496598639455783,0.5238095238095238,612.0,-400.0,147.0,27.5,['Draftkings']
Colorado Rockies,4.33,3.2,4.2,4.0,3.7,4.3,4.2,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,2.8,4.0,3.25,4.0,3.18,4.47,4.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,569ade566497cb19adf672624fd0f602,2023-05-05 17:05:00,New York Mets,Colorado Rockies,0,Fri,NL,33.0,NL,34.0,N,NYC20,New York Mets,55.0,2023-05-05 17:05:00,16,0.0,0,New York Mets,NL,NL,33.0,34.0,4.4,3.94,11.675126903553306,-100.0,2023-05-05,-300.0,1741.0,4042.0,27.496598639455783,0.5238095238095238,612.0,-400.0,147.0,27.5,"['Draftkings', 'Bovada']"
Milwaukee Brewers,3.65,3.8,3.45,3.3,3.8,3.45,3.7,4.0,4.1,4.2,4.5,4.5,4.2,4.2,4.5,3.0,4.26,3.4,3.4,3.05,3.45,2.76,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88b418404f8aa20d38100876dc3dbdd5,2023-05-05 21:10:00,San Francisco Giants,Milwaukee Brewers,0,Fri,NL,32.0,NL,32.0,N,SFO03,San Francisco Giants,115.0,2023-05-05 21:10:00,19,0.0,0,San Francisco Giants,NL,NL,32.0,32.0,4.2,3.769583333333335,11.418149662871642,-100.0,2023-05-05,-300.0,1641.0,4042.0,27.496598639455783,0.5238095238095238,612.0,-400.0,147.0,27.5,"['Draftkings', 'Bovada']"
Cincinnati Reds,2.25,2.2,1.4,1.36,1.36,2.5,1.36,1.37,1.33,2.4,1.32,1.35,2.4,1.33,1.35,2.3,2.4,1.42,1.32,1.47,1.41,2.45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7431664628d309f141324011111cb888,2023-05-05 17:15:00,Cincinnati Reds,Chicago White Sox,0,Fri,AL,33.0,NL,33.0,N,LOS03,Chicago White Sox,95.0,2023-05-05 17:15:00,15,0.0,1,Chicago White Sox,NL,AL,33.0,33.0,2.4,1.727083333333333,38.96260554885405,-100.0,2023-05-05,-300.0,1541.0,4042.0,27.496598639455783,0.5238095238095238,612.0,-400.0,147.0,27.5,['Bovada']
Seattle Mariners,4.5,3.9,4.2,4.45,2.32,4.2,4.1,4.35,4.35,4.35,4.35,4.0,4.1,4.35,4.1,4.5,3.3,4.3,1.9,4.1,2.05,4.1,4.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aba16d053fc8d9bd28ce225b27b28f70,2023-05-06 19:40:00,Seattle Mariners,Houston Astros,0,Sat,AL,33.0,AL,33.0,N,SEA03,Seattle Mariners,60.0,2023-05-06 19:40:00,18,1.0,1,Houston Astros,AL,AL,33.0,33.0,4.35,3.9395833333333328,10.417768376520357,335.0,2023-05-06,505.0,1876.0,4042.0,27.496598639455783,0.5238095238095238,612.0,-400.0,147.0,27.5,"['Draftkings', 'Bovada']"
Philadelphia Phillies,3.9,3.5,3.75,3.8,3.8,3.7,3.12,2.7,1.35,3.6,3.9,3.8,3.8,3.8,3.65,3.7,3.9,3.7,3.25,1.44,2.56,3.8,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7b2fdfe2ece63682e6c8fa7b00b1de49,2023-05-06 17:15:00,Philadelphia Phillies,Boston Red Sox,0,Sat,AL,35.0,NL,34.0,N,PHI13,Boston Red Sox,60.0,2023-05-06 17:15:00,16,0.0,1,Boston Red Sox,NL,AL,34.0,35.0,3.8,3.419583333333333,11.12464968928964,-100.0,2023-05-06,505.0,1776.0,4042.0,27.496598639455783,0.5238095238095238,612.0,-400.0,147.0,27.5,"['Draftkings', 'Betmgm']"
Colorado Rockies,1.67,1.63,1.74,1.57,1.53,1.75,1.65,1.62,1.8,2.05,1.67,1.61,1.61,1.61,1.61,1.61,1.61,1.61,1.61,1.69,1.69,1.57,1.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cb46fede98d8e625331ee25f908ba70c,2023-05-06 14:45:00,New York Mets,Colorado Rockies,0,Sat,NL,34.0,NL,35.0,D,NYC20,Colorado Rockies,95.0,2023-05-06 14:45:00,13,1.0,0,New York Mets,NL,NL,34.0,35.0,2.05,1.6787499999999993,22.11466865227108,105.0,2023-05-06,505.0,1881.0,4042.0,27.496598639455783,0.5238095238095238,612.0,-400.0,147.0,27.5,['Bovada']
